Unnamed: 0;genre;track_id;danceability;energy;key;loudness;mode;speechiness;acousticness;instrumentalness;liveness;valence;tempo;type;id;uri;track_href;analysis_url;duration_ms;time_signature
532;dance;3NDxHkqZF5J5FB9r2AiGoh;0.687;0.638;8;-7.794;0;0.0381;0.00415;2.19E-06;0.0814;0.412;120.979;audio_features;3NDxHkqZF5J5FB9r2AiGoh;spotify:track:3NDxHkqZF5J5FB9r2AiGoh;https://api.spotify.com/v1/tracks/3NDxHkqZF5J5FB9r2AiGoh;https://api.spotify.com/v1/audio-analysis/3NDxHkqZF5J5FB9r2AiGoh;218134;4
533;dance;4cQYbGTwyGjE7buhheL49Z;0.588;0.736;1;-5.222;1;0.0892;0.000891;0.585;0.131;0.182;191.996;audio_features;4cQYbGTwyGjE7buhheL49Z;spotify:track:4cQYbGTwyGjE7buhheL49Z;https://api.spotify.com/v1/tracks/4cQYbGTwyGjE7buhheL49Z;https://api.spotify.com/v1/audio-analysis/4cQYbGTwyGjE7buhheL49Z;187500;4
534;dance;5M8oA8KBGT2jWfRPS9sDut;0.737;0.881;10;-6.386;0;0.0693;0.0144;0.843;0.0792;0.807;144;audio_features;5M8oA8KBGT2jWfRPS9sDut;spotify:track:5M8oA8KBGT2jWfRPS9sDut;https://api.spotify.com/v1/tracks/5M8oA8KBGT2jWfRPS9sDut;https://api.spotify.com/v1/audio-analysis/5M8oA8KBGT2jWfRPS9sDut;174150;4
535;dance;5HFPfp2p6V4pycGKaIMlIH;0.882;0.887;1;-4.91;1;0.116;0.0112;0.635;0.0345;0.657;124.81;audio_features;5HFPfp2p6V4pycGKaIMlIH;spotify:track:5HFPfp2p6V4pycGKaIMlIH;https://api.spotify.com/v1/tracks/5HFPfp2p6V4pycGKaIMlIH;https://api.spotify.com/v1/audio-analysis/5HFPfp2p6V4pycGKaIMlIH;212413;4
536;dance;4LUu3bMpuxHjwPLj84rNSx;0.781;0.718;1;-6.559;1;0.0394;0.352;0.552;0.0981;0.154;129.956;audio_features;4LUu3bMpuxHjwPLj84rNSx;spotify:track:4LUu3bMpuxHjwPLj84rNSx;https://api.spotify.com/v1/tracks/4LUu3bMpuxHjwPLj84rNSx;https://api.spotify.com/v1/audio-analysis/4LUu3bMpuxHjwPLj84rNSx;242133;4
537;dance;6cXa3Q4Tj4R2AK9fTk5ChH;0.588;0.887;3;-4.518;0;0.0663;0.00504;0.681;0.111;0.291;164.115;audio_features;6cXa3Q4Tj4R2AK9fTk5ChH;spotify:track:6cXa3Q4Tj4R2AK9fTk5ChH;https://api.spotify.com/v1/tracks/6cXa3Q4Tj4R2AK9fTk5ChH;https://api.spotify.com/v1/audio-analysis/6cXa3Q4Tj4R2AK9fTk5ChH;246226;4
538;dance;4eUMbFJ6l8UogwBENovA4v;0.397;0.818;8;-2.859;1;0.166;0.377;0;0.0636;0.462;127.545;audio_features;4eUMbFJ6l8UogwBENovA4v;spotify:track:4eUMbFJ6l8UogwBENovA4v;https://api.spotify.com/v1/tracks/4eUMbFJ6l8UogwBENovA4v;https://api.spotify.com/v1/audio-analysis/4eUMbFJ6l8UogwBENovA4v;203715;4
539;dance;4eUMbFJ6l8UogwBENovA4v;0.397;0.818;8;-2.859;1;0.166;0.377;0;0.0636;0.462;127.545;audio_features;4eUMbFJ6l8UogwBENovA4v;spotify:track:4eUMbFJ6l8UogwBENovA4v;https://api.spotify.com/v1/tracks/4eUMbFJ6l8UogwBENovA4v;https://api.spotify.com/v1/audio-analysis/4eUMbFJ6l8UogwBENovA4v;203715;4
540;progressive-house;4eUMbFJ6l8UogwBENovA4v;0.397;0.818;8;-2.859;1;0.166;0.377;0;0.0636;0.462;127.545;audio_features;4eUMbFJ6l8UogwBENovA4v;spotify:track:4eUMbFJ6l8UogwBENovA4v;https://api.spotify.com/v1/tracks/4eUMbFJ6l8UogwBENovA4v;https://api.spotify.com/v1/audio-analysis/4eUMbFJ6l8UogwBENovA4v;203715;4
541;progressive-house;4eUMbFJ6l8UogwBENovA4v;0.397;0.818;8;-2.859;1;0.166;0.377;0;0.0636;0.462;127.545;audio_features;4eUMbFJ6l8UogwBENovA4v;spotify:track:4eUMbFJ6l8UogwBENovA4v;https://api.spotify.com/v1/tracks/4eUMbFJ6l8UogwBENovA4v;https://api.spotify.com/v1/audio-analysis/4eUMbFJ6l8UogwBENovA4v;203715;4
542;dance;0nYeRpGjoxuUil44YsU8ir;0.719;0.668;7;-6.35;1;0.0479;0.000352;0.498;0.0851;0.166;99.995;audio_features;0nYeRpGjoxuUil44YsU8ir;spotify:track:0nYeRpGjoxuUil44YsU8ir;https://api.spotify.com/v1/tracks/0nYeRpGjoxuUil44YsU8ir;https://api.spotify.com/v1/audio-analysis/0nYeRpGjoxuUil44YsU8ir;198000;4
543;dance;0j0DNujXWeupLpZobbABoo;0.679;0.576;4;-6.609;0;0.0401;0.26;0.000115;0.366;0.349;154.07;audio_features;0j0DNujXWeupLpZobbABoo;spotify:track:0j0DNujXWeupLpZobbABoo;https://api.spotify.com/v1/tracks/0j0DNujXWeupLpZobbABoo;https://api.spotify.com/v1/audio-analysis/0j0DNujXWeupLpZobbABoo;236683;4
544;dance;58stjpV04lJKmPgc2vxm6J;0.617;0.776;0;-6.06;1;0.0448;0.00081;0;0.458;0.407;130.04;audio_features;58stjpV04lJKmPgc2vxm6J;spotify:track:58stjpV04lJKmPgc2vxm6J;https://api.spotify.com/v1/tracks/58stjpV04lJKmPgc2vxm6J;https://api.spotify.com/v1/audio-analysis/58stjpV04lJKmPgc2vxm6J;186320;4
545;dance;18OntfCQE68VV5Is76yHRL;0.929;0.677;7;-8.098;0;0.04;0.0201;9.83E-05;0.0683;0.793;120.021;audio_features;18OntfCQE68VV5Is76yHRL;spotify:track:18OntfCQE68VV5Is76yHRL;https://api.spotify.com/v1/tracks/18OntfCQE68VV5Is76yHRL;https://api.spotify.com/v1/audio-analysis/18OntfCQE68VV5Is76yHRL;183004;4
546;dance;6MCojEamGcokjZPWOEgbbN;0.915;0.46;9;-9.564;0;0.057;0.388;0.109;0.258;0.395;115.989;audio_features;6MCojEamGcokjZPWOEgbbN;spotify:track:6MCojEamGcokjZPWOEgbbN;https://api.spotify.com/v1/tracks/6MCojEamGcokjZPWOEgbbN;https://api.spotify.com/v1/audio-analysis/6MCojEamGcokjZPWOEgbbN;206916;4
547;dance;42nkVBjWYVhiijbof5zySm;0.507;0.824;6;-2.501;1;0.0526;0.0246;0.0451;0.0848;0.0394;84.992;audio_features;42nkVBjWYVhiijbof5zySm;spotify:track:42nkVBjWYVhiijbof5zySm;https://api.spotify.com/v1/tracks/42nkVBjWYVhiijbof5zySm;https://api.spotify.com/v1/audio-analysis/42nkVBjWYVhiijbof5zySm;248471;4
548;dance;3Hepksq7EjajtMS3VA9qIN;0.444;0.968;1;-4.112;1;0.0582;0.00711;0.77;0.162;0.218;149.999;audio_features;3Hepksq7EjajtMS3VA9qIN;spotify:track:3Hepksq7EjajtMS3VA9qIN;https://api.spotify.com/v1/tracks/3Hepksq7EjajtMS3VA9qIN;https://api.spotify.com/v1/audio-analysis/3Hepksq7EjajtMS3VA9qIN;160000;4
549;dancehall;3db8byXOp6byCcTaSDjVtk;0.833;0.648;0;-5.059;1;0.481;0.0871;0;0.071;0.545;111.683;audio_features;3db8byXOp6byCcTaSDjVtk;spotify:track:3db8byXOp6byCcTaSDjVtk;https://api.spotify.com/v1/tracks/3db8byXOp6byCcTaSDjVtk;https://api.spotify.com/v1/audio-analysis/3db8byXOp6byCcTaSDjVtk;173330;5
550;dancehall;0OF184vEASwoN9x3HTFCPQ;0.664;0.712;10;-2.758;1;0.131;0.258;0;0.34;0.375;173.917;audio_features;0OF184vEASwoN9x3HTFCPQ;spotify:track:0OF184vEASwoN9x3HTFCPQ;https://api.spotify.com/v1/tracks/0OF184vEASwoN9x3HTFCPQ;https://api.spotify.com/v1/audio-analysis/0OF184vEASwoN9x3HTFCPQ;204560;4
551;dancehall;3boIk89DUwHkIa7BstSkhA;0.699;0.675;9;-5.383;1;0.387;0.0654;0;0.143;0.442;105.151;audio_features;3boIk89DUwHkIa7BstSkhA;spotify:track:3boIk89DUwHkIa7BstSkhA;https://api.spotify.com/v1/tracks/3boIk89DUwHkIa7BstSkhA;https://api.spotify.com/v1/audio-analysis/3boIk89DUwHkIa7BstSkhA;217200;4
552;dancehall;0KAKJXHH05vOEWJKeasaPZ;0.543;0.461;4;-11.173;0;0.406;0.109;0;0.0686;0.671;197.582;audio_features;0KAKJXHH05vOEWJKeasaPZ;spotify:track:0KAKJXHH05vOEWJKeasaPZ;https://api.spotify.com/v1/tracks/0KAKJXHH05vOEWJKeasaPZ;https://api.spotify.com/v1/audio-analysis/0KAKJXHH05vOEWJKeasaPZ;194867;4
553;dancehall;5CBWyNyb1mRT5PqrCLKpJQ;0.927;0.74;11;-4.29;0;0.2;0.108;1.16E-06;0.0682;0.512;105.044;audio_features;5CBWyNyb1mRT5PqrCLKpJQ;spotify:track:5CBWyNyb1mRT5PqrCLKpJQ;https://api.spotify.com/v1/tracks/5CBWyNyb1mRT5PqrCLKpJQ;https://api.spotify.com/v1/audio-analysis/5CBWyNyb1mRT5PqrCLKpJQ;228693;4
554;dancehall;0uF5G6jtV5eZ1BSOyCHLRW;0.586;0.683;10;-5.231;1;0.269;0.161;0;0.0615;0.624;178.173;audio_features;0uF5G6jtV5eZ1BSOyCHLRW;spotify:track:0uF5G6jtV5eZ1BSOyCHLRW;https://api.spotify.com/v1/tracks/0uF5G6jtV5eZ1BSOyCHLRW;https://api.spotify.com/v1/audio-analysis/0uF5G6jtV5eZ1BSOyCHLRW;206420;4
555;dancehall;4ewyeX8YYbAVXf8VbLqO1D;0.763;0.741;4;-3.181;1;0.0412;0.0397;0;0.561;0.872;98.007;audio_features;4ewyeX8YYbAVXf8VbLqO1D;spotify:track:4ewyeX8YYbAVXf8VbLqO1D;https://api.spotify.com/v1/tracks/4ewyeX8YYbAVXf8VbLqO1D;https://api.spotify.com/v1/audio-analysis/4ewyeX8YYbAVXf8VbLqO1D;218453;4
556;dancehall;4KlnHq8kW2k1RisegiOg0I;0.727;0.613;4;-7.243;0;0.314;0.000256;0;0.0908;0.716;121.084;audio_features;4KlnHq8kW2k1RisegiOg0I;spotify:track:4KlnHq8kW2k1RisegiOg0I;https://api.spotify.com/v1/tracks/4KlnHq8kW2k1RisegiOg0I;https://api.spotify.com/v1/audio-analysis/4KlnHq8kW2k1RisegiOg0I;229027;5
557;dancehall;04pLJIJufjdeZ8HSKXETkM;0.691;0.573;8;-4.864;1;0.189;0.354;0;0.251;0.434;66.956;audio_features;04pLJIJufjdeZ8HSKXETkM;spotify:track:04pLJIJufjdeZ8HSKXETkM;https://api.spotify.com/v1/tracks/04pLJIJufjdeZ8HSKXETkM;https://api.spotify.com/v1/audio-analysis/04pLJIJufjdeZ8HSKXETkM;173120;3
558;dancehall;61MpAeK9c78DJouwEplZXR;0.945;0.837;1;-3.813;1;0.225;0.0414;0;0.296;0.903;115.927;audio_features;61MpAeK9c78DJouwEplZXR;spotify:track:61MpAeK9c78DJouwEplZXR;https://api.spotify.com/v1/tracks/61MpAeK9c78DJouwEplZXR;https://api.spotify.com/v1/audio-analysis/61MpAeK9c78DJouwEplZXR;171213;4
559;dancehall;2wIZWwrdW66C2quVEU1sBM;0.838;0.634;8;-7.851;0;0.191;0.639;0;0.117;0.627;103.929;audio_features;2wIZWwrdW66C2quVEU1sBM;spotify:track:2wIZWwrdW66C2quVEU1sBM;https://api.spotify.com/v1/tracks/2wIZWwrdW66C2quVEU1sBM;https://api.spotify.com/v1/audio-analysis/2wIZWwrdW66C2quVEU1sBM;171373;4
560;dancehall;7o5dPM2ibOSr7ZZBLVP1NV;0.59;0.745;5;-2.947;0;0.229;0.124;0;0.0928;0.272;173.903;audio_features;7o5dPM2ibOSr7ZZBLVP1NV;spotify:track:7o5dPM2ibOSr7ZZBLVP1NV;https://api.spotify.com/v1/tracks/7o5dPM2ibOSr7ZZBLVP1NV;https://api.spotify.com/v1/audio-analysis/7o5dPM2ibOSr7ZZBLVP1NV;154482;4
561;dancehall;7k8uO5gg1ya9fPMynCuwpt;0.845;0.772;5;-5.905;1;0.298;0.107;0;0.0883;0.921;117.423;audio_features;7k8uO5gg1ya9fPMynCuwpt;spotify:track:7k8uO5gg1ya9fPMynCuwpt;https://api.spotify.com/v1/tracks/7k8uO5gg1ya9fPMynCuwpt;https://api.spotify.com/v1/audio-analysis/7k8uO5gg1ya9fPMynCuwpt;252893;5
562;dancehall;4vScnruLCC0uSMr600CGEN;0.751;0.656;7;-7.017;0;0.369;0.772;0;0.158;0.683;93.699;audio_features;4vScnruLCC0uSMr600CGEN;spotify:track:4vScnruLCC0uSMr600CGEN;https://api.spotify.com/v1/tracks/4vScnruLCC0uSMr600CGEN;https://api.spotify.com/v1/audio-analysis/4vScnruLCC0uSMr600CGEN;196533;4
563;dancehall;3oeicU1vhOHoySeNBhSUFv;0.694;0.652;7;-5.278;0;0.445;0.391;0;0.32;0.721;180.432;audio_features;3oeicU1vhOHoySeNBhSUFv;spotify:track:3oeicU1vhOHoySeNBhSUFv;https://api.spotify.com/v1/tracks/3oeicU1vhOHoySeNBhSUFv;https://api.spotify.com/v1/audio-analysis/3oeicU1vhOHoySeNBhSUFv;161042;4
564;dancehall;5axvWa1vsGEYM64FHtAcRd;0.617;0.736;5;-4.938;0;0.357;0.0454;0;0.49;0.621;128.597;audio_features;5axvWa1vsGEYM64FHtAcRd;spotify:track:5axvWa1vsGEYM64FHtAcRd;https://api.spotify.com/v1/tracks/5axvWa1vsGEYM64FHtAcRd;https://api.spotify.com/v1/audio-analysis/5axvWa1vsGEYM64FHtAcRd;145379;5
565;dancehall;42oGKIC33s9oExDsDlAuP6;0.61;0.653;10;-7.877;0;0.239;0.0976;5.88E-06;0.17;0.587;99.247;audio_features;42oGKIC33s9oExDsDlAuP6;spotify:track:42oGKIC33s9oExDsDlAuP6;https://api.spotify.com/v1/tracks/42oGKIC33s9oExDsDlAuP6;https://api.spotify.com/v1/audio-analysis/42oGKIC33s9oExDsDlAuP6;182667;4
566;dancehall;53a8WmHKKrxhDiBRGqDlgV;0.696;0.837;0;-5.034;0;0.118;0.0647;0;0.113;0.916;153.294;audio_features;53a8WmHKKrxhDiBRGqDlgV;spotify:track:53a8WmHKKrxhDiBRGqDlgV;https://api.spotify.com/v1/tracks/53a8WmHKKrxhDiBRGqDlgV;https://api.spotify.com/v1/audio-analysis/53a8WmHKKrxhDiBRGqDlgV;246453;4
567;dancehall;4MfOIakexlZ7kIvMQOlCwm;0.699;0.675;9;-5.383;1;0.387;0.0654;0;0.143;0.442;105.151;audio_features;4MfOIakexlZ7kIvMQOlCwm;spotify:track:4MfOIakexlZ7kIvMQOlCwm;https://api.spotify.com/v1/tracks/4MfOIakexlZ7kIvMQOlCwm;https://api.spotify.com/v1/audio-analysis/4MfOIakexlZ7kIvMQOlCwm;217200;4
568;dancehall;05Fxjq5GKH5uXjZqRhGP88;0.916;0.758;7;-4.423;1;0.247;0.149;0;0.0851;0.874;120.189;audio_features;05Fxjq5GKH5uXjZqRhGP88;spotify:track:05Fxjq5GKH5uXjZqRhGP88;https://api.spotify.com/v1/tracks/05Fxjq5GKH5uXjZqRhGP88;https://api.spotify.com/v1/audio-analysis/05Fxjq5GKH5uXjZqRhGP88;147907;4
569;death-metal;2nCnxiOKAlW19csZ70aDCn;0.244;0.955;7;-3.747;0;0.093;2.85E-05;0.00897;0.0749;0.0784;102.101;audio_features;2nCnxiOKAlW19csZ70aDCn;spotify:track:2nCnxiOKAlW19csZ70aDCn;https://api.spotify.com/v1/tracks/2nCnxiOKAlW19csZ70aDCn;https://api.spotify.com/v1/audio-analysis/2nCnxiOKAlW19csZ70aDCn;309264;4
570;death-metal;2lxWfAIVH5SivRVKtOzFAh;0.228;0.926;11;-8.439;1;0.0758;1.67E-06;0.23;0.0846;0.611;148.298;audio_features;2lxWfAIVH5SivRVKtOzFAh;spotify:track:2lxWfAIVH5SivRVKtOzFAh;https://api.spotify.com/v1/tracks/2lxWfAIVH5SivRVKtOzFAh;https://api.spotify.com/v1/audio-analysis/2lxWfAIVH5SivRVKtOzFAh;276227;4
571;death-metal;4ewQrSaNUxhhCyLBG1KaLj;0.32;0.94;7;-3.466;1;0.208;5.78E-05;0.811;0.317;0.0755;134.976;audio_features;4ewQrSaNUxhhCyLBG1KaLj;spotify:track:4ewQrSaNUxhhCyLBG1KaLj;https://api.spotify.com/v1/tracks/4ewQrSaNUxhhCyLBG1KaLj;https://api.spotify.com/v1/audio-analysis/4ewQrSaNUxhhCyLBG1KaLj;267387;4
572;death-metal;6wyyOKmQcJnKMRdSOcFYRb;0.383;0.986;10;-6.586;0;0.336;0.000281;0.00133;0.234;0.0385;67.225;audio_features;6wyyOKmQcJnKMRdSOcFYRb;spotify:track:6wyyOKmQcJnKMRdSOcFYRb;https://api.spotify.com/v1/tracks/6wyyOKmQcJnKMRdSOcFYRb;https://api.spotify.com/v1/audio-analysis/6wyyOKmQcJnKMRdSOcFYRb;224467;4
573;death-metal;4PHppm7v48ys7YrVelKSYq;0.233;0.999;5;-4.225;1;0.083;3.17E-06;0.911;0.518;0.326;113.358;audio_features;4PHppm7v48ys7YrVelKSYq;spotify:track:4PHppm7v48ys7YrVelKSYq;https://api.spotify.com/v1/tracks/4PHppm7v48ys7YrVelKSYq;https://api.spotify.com/v1/audio-analysis/4PHppm7v48ys7YrVelKSYq;264413;4
574;death-metal;4KaqmYXcjuaMH2zQW5BIFx;0.515;0.96;7;-10.01;0;0.0866;0.463;0.0853;0.105;0.0353;141.944;audio_features;4KaqmYXcjuaMH2zQW5BIFx;spotify:track:4KaqmYXcjuaMH2zQW5BIFx;https://api.spotify.com/v1/tracks/4KaqmYXcjuaMH2zQW5BIFx;https://api.spotify.com/v1/audio-analysis/4KaqmYXcjuaMH2zQW5BIFx;193293;4
575;death-metal;1yrPGfz514vu5mLZv8UKss;0.294;0.854;6;-14.626;0;0.0459;0.00525;0.737;0.305;0.299;137.113;audio_features;1yrPGfz514vu5mLZv8UKss;spotify:track:1yrPGfz514vu5mLZv8UKss;https://api.spotify.com/v1/tracks/1yrPGfz514vu5mLZv8UKss;https://api.spotify.com/v1/audio-analysis/1yrPGfz514vu5mLZv8UKss;224573;4
576;death-metal;5B8rCN8Ee8kZR3taJHkkFh;0.171;0.988;1;-4.556;1;0.199;7.72E-06;0.824;0.394;0.0837;113.917;audio_features;5B8rCN8Ee8kZR3taJHkkFh;spotify:track:5B8rCN8Ee8kZR3taJHkkFh;https://api.spotify.com/v1/tracks/5B8rCN8Ee8kZR3taJHkkFh;https://api.spotify.com/v1/audio-analysis/5B8rCN8Ee8kZR3taJHkkFh;315667;4
577;death-metal;0Oefudv1q0nSTg1CdPO8Zy;0.166;0.932;11;-6.266;0;0.0907;3.27E-05;0.547;0.258;0.222;184.484;audio_features;0Oefudv1q0nSTg1CdPO8Zy;spotify:track:0Oefudv1q0nSTg1CdPO8Zy;https://api.spotify.com/v1/tracks/0Oefudv1q0nSTg1CdPO8Zy;https://api.spotify.com/v1/audio-analysis/0Oefudv1q0nSTg1CdPO8Zy;377587;3
578;death-metal;0dFuSxEhKe9NnOfpmV5cZM;0.438;0.96;0;-3.892;1;0.0463;5.30E-06;0.554;0.271;0.585;96.042;audio_features;0dFuSxEhKe9NnOfpmV5cZM;spotify:track:0dFuSxEhKe9NnOfpmV5cZM;https://api.spotify.com/v1/tracks/0dFuSxEhKe9NnOfpmV5cZM;https://api.spotify.com/v1/audio-analysis/0dFuSxEhKe9NnOfpmV5cZM;241467;4
579;death-metal;24SLrgHsQRPtbBZWPrGgoS;0.0904;0.818;1;-13.108;1;0.102;2.83E-06;0.896;0.0871;0.0822;81.083;audio_features;24SLrgHsQRPtbBZWPrGgoS;spotify:track:24SLrgHsQRPtbBZWPrGgoS;https://api.spotify.com/v1/tracks/24SLrgHsQRPtbBZWPrGgoS;https://api.spotify.com/v1/audio-analysis/24SLrgHsQRPtbBZWPrGgoS;360040;4
580;death-metal;118KmcGNbffDdy8SEdAniq;0.269;0.979;11;-2.715;0;0.149;1.09E-05;0.649;0.135;0.0506;109.64;audio_features;118KmcGNbffDdy8SEdAniq;spotify:track:118KmcGNbffDdy8SEdAniq;https://api.spotify.com/v1/tracks/118KmcGNbffDdy8SEdAniq;https://api.spotify.com/v1/audio-analysis/118KmcGNbffDdy8SEdAniq;353400;3
581;death-metal;4RHFIbkQOmPHwHfR7btK9N;0.214;0.946;2;-7.315;0;0.0733;2.28E-05;0.877;0.141;0.138;93.41;audio_features;4RHFIbkQOmPHwHfR7btK9N;spotify:track:4RHFIbkQOmPHwHfR7btK9N;https://api.spotify.com/v1/tracks/4RHFIbkQOmPHwHfR7btK9N;https://api.spotify.com/v1/audio-analysis/4RHFIbkQOmPHwHfR7btK9N;309267;4
582;death-metal;151BJY0bBOE0pZrHXqLxrS;0.406;0.977;11;-6.887;0;0.167;3.83E-05;0.00659;0.0569;0.0735;85.821;audio_features;151BJY0bBOE0pZrHXqLxrS;spotify:track:151BJY0bBOE0pZrHXqLxrS;https://api.spotify.com/v1/tracks/151BJY0bBOE0pZrHXqLxrS;https://api.spotify.com/v1/audio-analysis/151BJY0bBOE0pZrHXqLxrS;267133;4
583;death-metal;6uw0ccDTu2taJB1KU6ggQk;0.36;0.986;2;-2.486;1;0.103;0.00272;0.00109;0.125;0.217;92.335;audio_features;6uw0ccDTu2taJB1KU6ggQk;spotify:track:6uw0ccDTu2taJB1KU6ggQk;https://api.spotify.com/v1/tracks/6uw0ccDTu2taJB1KU6ggQk;https://api.spotify.com/v1/audio-analysis/6uw0ccDTu2taJB1KU6ggQk;219773;4
584;death-metal;6Bq853uuFPQ1OUVGaOnl3t;0.385;0.965;4;-4.327;0;0.0888;9.24E-06;0.137;0.0951;0.227;104.849;audio_features;6Bq853uuFPQ1OUVGaOnl3t;spotify:track:6Bq853uuFPQ1OUVGaOnl3t;https://api.spotify.com/v1/tracks/6Bq853uuFPQ1OUVGaOnl3t;https://api.spotify.com/v1/audio-analysis/6Bq853uuFPQ1OUVGaOnl3t;217907;3
585;death-metal;34M02dzGv4LoiHoE4stmp9;0.306;0.973;1;-6.021;1;0.0649;0.000522;0.555;0.308;0.308;109.83;audio_features;34M02dzGv4LoiHoE4stmp9;spotify:track:34M02dzGv4LoiHoE4stmp9;https://api.spotify.com/v1/tracks/34M02dzGv4LoiHoE4stmp9;https://api.spotify.com/v1/audio-analysis/34M02dzGv4LoiHoE4stmp9;282080;4
586;death-metal;4aLw7tqoXbURPneYdxJY1y;0.219;0.966;3;-6.668;1;0.102;3.07E-05;0.00625;0.102;0.162;83.219;audio_features;4aLw7tqoXbURPneYdxJY1y;spotify:track:4aLw7tqoXbURPneYdxJY1y;https://api.spotify.com/v1/tracks/4aLw7tqoXbURPneYdxJY1y;https://api.spotify.com/v1/audio-analysis/4aLw7tqoXbURPneYdxJY1y;239733;4
587;death-metal;3hYl8ttFuUAytT19b1lEZ1;0.389;0.982;1;-2.752;1;0.0738;1.60E-05;0.713;0.233;0.449;170.17;audio_features;3hYl8ttFuUAytT19b1lEZ1;spotify:track:3hYl8ttFuUAytT19b1lEZ1;https://api.spotify.com/v1/tracks/3hYl8ttFuUAytT19b1lEZ1;https://api.spotify.com/v1/audio-analysis/3hYl8ttFuUAytT19b1lEZ1;237640;4
588;death-metal;3YJAEuOA3l7qZGmA1Rsw1A;0.284;0.989;5;-3.08;1;0.148;0.000285;0.557;0.044;0.0545;132.537;audio_features;3YJAEuOA3l7qZGmA1Rsw1A;spotify:track:3YJAEuOA3l7qZGmA1Rsw1A;https://api.spotify.com/v1/tracks/3YJAEuOA3l7qZGmA1Rsw1A;https://api.spotify.com/v1/audio-analysis/3YJAEuOA3l7qZGmA1Rsw1A;176587;3
589;deep-house;5B5EeJfKIVWuVWKJmqWwEM;0.723;0.677;3;-12.149;1;0.0571;0.0372;0.822;0.161;0.486;116.998;audio_features;5B5EeJfKIVWuVWKJmqWwEM;spotify:track:5B5EeJfKIVWuVWKJmqWwEM;https://api.spotify.com/v1/tracks/5B5EeJfKIVWuVWKJmqWwEM;https://api.spotify.com/v1/audio-analysis/5B5EeJfKIVWuVWKJmqWwEM;240513;4
590;deep-house;7Hc8tJ6SAh3KRSV7ElVDN3;0.758;0.834;5;-6.389;0;0.0405;0.00364;0.76;0.157;0.262;130.001;audio_features;7Hc8tJ6SAh3KRSV7ElVDN3;spotify:track:7Hc8tJ6SAh3KRSV7ElVDN3;https://api.spotify.com/v1/tracks/7Hc8tJ6SAh3KRSV7ElVDN3;https://api.spotify.com/v1/audio-analysis/7Hc8tJ6SAh3KRSV7ElVDN3;315624;4
591;deep-house;5TQs0GgZ3OakLpzGDRygCR;0.782;0.66;5;-8.38;0;0.042;0.0181;0.872;0.11;0.0814;120.025;audio_features;5TQs0GgZ3OakLpzGDRygCR;spotify:track:5TQs0GgZ3OakLpzGDRygCR;https://api.spotify.com/v1/tracks/5TQs0GgZ3OakLpzGDRygCR;https://api.spotify.com/v1/audio-analysis/5TQs0GgZ3OakLpzGDRygCR;386500;4
592;deep-house;5VyrtYQ3siOkLAV0wolqH6;0.429;0.62;1;-7.902;1;0.0906;0.000312;0.933;0.0741;0.16;185.483;audio_features;5VyrtYQ3siOkLAV0wolqH6;spotify:track:5VyrtYQ3siOkLAV0wolqH6;https://api.spotify.com/v1/tracks/5VyrtYQ3siOkLAV0wolqH6;https://api.spotify.com/v1/audio-analysis/5VyrtYQ3siOkLAV0wolqH6;405333;3
593;deep-house;7JN3XR7ZO5h2W42UBK561I;0.799;0.562;0;-8.163;0;0.0474;0.000436;0.906;0.0996;0.75;127.004;audio_features;7JN3XR7ZO5h2W42UBK561I;spotify:track:7JN3XR7ZO5h2W42UBK561I;https://api.spotify.com/v1/tracks/7JN3XR7ZO5h2W42UBK561I;https://api.spotify.com/v1/audio-analysis/7JN3XR7ZO5h2W42UBK561I;367404;4
594;deep-house;6c9EGVj5CaOeoKd9ecMW1U;0.649;0.706;8;-7.209;0;0.031;8.45E-05;0.831;0.163;0.0736;128.032;audio_features;6c9EGVj5CaOeoKd9ecMW1U;spotify:track:6c9EGVj5CaOeoKd9ecMW1U;https://api.spotify.com/v1/tracks/6c9EGVj5CaOeoKd9ecMW1U;https://api.spotify.com/v1/audio-analysis/6c9EGVj5CaOeoKd9ecMW1U;214186;4
595;deep-house;6MqCauOZaWwnwtD7fBcPu9;0.797;0.935;10;-7.216;1;0.0477;0.000564;0.194;0.0472;0.8;124.012;audio_features;6MqCauOZaWwnwtD7fBcPu9;spotify:track:6MqCauOZaWwnwtD7fBcPu9;https://api.spotify.com/v1/tracks/6MqCauOZaWwnwtD7fBcPu9;https://api.spotify.com/v1/audio-analysis/6MqCauOZaWwnwtD7fBcPu9;449492;4
596;deep-house;3GGVQHFhdmO40T1x9YDGDW;0.703;0.565;7;-9.7;0;0.0434;0.0242;0.41;0.288;0.407;121.998;audio_features;3GGVQHFhdmO40T1x9YDGDW;spotify:track:3GGVQHFhdmO40T1x9YDGDW;https://api.spotify.com/v1/tracks/3GGVQHFhdmO40T1x9YDGDW;https://api.spotify.com/v1/audio-analysis/3GGVQHFhdmO40T1x9YDGDW;377705;4
597;deep-house;01Q0jciJpXgN8z3fUydNfg;0.808;0.661;9;-10.737;1;0.0509;0.0115;0.784;0.0935;0.13;125.049;audio_features;01Q0jciJpXgN8z3fUydNfg;spotify:track:01Q0jciJpXgN8z3fUydNfg;https://api.spotify.com/v1/tracks/01Q0jciJpXgN8z3fUydNfg;https://api.spotify.com/v1/audio-analysis/01Q0jciJpXgN8z3fUydNfg;463947;4
